fips_code,population,median_age,household_income,per_capita_income,poverty_count,poverty_rate,unemployment_rate
30089,11681.0,53.9,40823.0,25309.0,1835.0,15.709271466484035,2.1487886311103503
30091,3483.0,46.3,55521.0,36091.0,346.0,9.933964972724665,1.0910134941142693
30093,34770.0,40.0,45718.0,27706.0,5892.0,16.945642795513372,2.205924647684786
30095,9466.0,46.8,64645.0,32301.0,679.0,7.173040354954575,1.6268751320515529
30097,3670.0,52.0,49886.0,30050.0,209.0,5.694822888283379,0.3814713896457766
30099,6086.0,44.4,55000.0,28022.0,795.0,13.062767006243837,0.7558330594807755
30101,4892.0,43.1,50721.0,27528.0,518.0,10.588716271463614,0.919869174161897
30103,668.0,56.8,43047.0,29763.0,115.0,17.21556886227545,0.0
30105,7471.0,44.3,53162.0,27946.0,819.0,10.962387899879534,2.6368625351358586
30107,2142.0,41.1,39655.0,21619.0,324.0,15.126050420168069,1.4472455648926237
30109,1122.0,47.1,53958.0,25591.0,132.0,11.764705882352944,0.08912655971479501
30111,159008.0,38.4,61264.0,34451.0,15199.0,9.55863855906621,1.7288438317568928
31001,31587.0,37.7,53023.0,28729.0,3750.0,11.871972646975019,1.275841327128249
31003,6341.0,44.9,49912.0,26523.0,694.0,10.944645954896703,1.1670083583031068
31005,427.0,45.5,42813.0,25906.0,57.0,13.34894613583138,0.234192037470726
31007,722.0,48.9,51750.0,27552.0,42.0,5.8171745152354575,0.2770083102493075
31009,477.0,53.2,51094.0,25097.0,62.0,12.9979035639413,0.0
31011,5279.0,44.8,54979.0,33027.0,302.0,5.7207804508429625,0.9282060996400834
31013,10970.0,39.4,54004.0,28156.0,1514.0,13.801276207839562,2.452142206016408
31015,1937.0,54.3,47778.0,29871.0,172.0,8.879710893133714,0.7227671657201858
31017,3015.0,49.4,43098.0,30674.0,385.0,12.76948590381426,0.26533996683250416
31019,49209.0,33.5,59431.0,31043.0,6318.0,12.839114796073888,1.5220792944380093
31021,6510.0,45.7,54203.0,31635.0,788.0,12.104454685099846,1.8433179723502304
31023,8029.0,43.3,58979.0,30095.0,563.0,7.012081205629593,0.983933241997758
31025,25888.0,41.7,71846.0,33851.0,1723.0,6.655593325092707,1.7073547589616809
31027,8498.0,42.7,61869.0,30163.0,595.0,7.001647446457991,0.5766062602965404
31029,3783.0,43.5,57009.0,30080.0,359.0,9.489822891884748,1.295268305577584
31031,5779.0,43.1,56651.0,29415.0,446.0,7.717598200380689,0.17304031839418585
31033,9604.0,40.4,53871.0,31294.0,906.0,9.43356934610579,1.2703040399833403
31035,6203.0,42.5,57173.0,27539.0,641.0,10.333709495405447,1.7733354828308885
31037,10714.0,33.7,58872.0,23603.0,1291.0,12.049654657457532,1.110696285234273
31039,8952.0,42.6,56768.0,29765.0,606.0,6.769436997319035,1.5638963360142986
31041,10826.0,43.1,52184.0,33561.0,1222.0,11.287640864585258,1.3393681876962866
31043,20173.0,33.4,59231.0,25269.0,3227.0,15.996629157785158,2.0324195707133303
31045,8810.0,34.9,50750.0,25383.0,1144.0,12.985244040862653,1.2145289443813847
31047,23733.0,35.7,53721.0,25956.0,2960.0,12.47208528209666,1.8413179960392705
31049,1831.0,48.7,47287.0,26351.0,159.0,8.683779355543418,2.512288367012561
31051,5719.0,40.8,56905.0,27634.0,533.0,9.319811155796467,1.2939325056828117
31053,36665.0,38.9,54085.0,28019.0,4452.0,12.14237010773217,2.359198145370244
31055,560617.0,34.7,64629.0,35307.0,65887.0,11.752586881953276,2.153876889213135
31057,1913.0,43.3,41716.0,25479.0,198.0,10.350235232618925,0.8363826450601151
31059,5547.0,47.0,60313.0,34483.0,469.0,8.455020731927169,1.0275824770146025
31061,2987.0,50.8,49282.0,28365.0,424.0,14.194844325410113,0.3682624707063944
31063,2640.0,45.2,54659.0,28899.0,226.0,8.56060606060606,2.8409090909090913
31065,4747.0,46.9,48838.0,27021.0,512.0,10.785759427006528,0.8847693279966294
31067,21594.0,43.8,53110.0,29565.0,2251.0,10.42419190515884,1.787533574140965
31069,1864.0,50.4,43750.0,35050.0,141.0,7.564377682403434,0.4828326180257511
31071,2001.0,50.9,53000.0,29146.0,178.0,8.895552223888055,0.09995002498750624
31073,2013.0,53.4,64053.0,37565.0,107.0,5.315449577744659,1.0928961748633879
31075,722.0,38.8,46500.0,23264.0,109.0,15.096952908587255,1.2465373961218835
31077,2382.0,45.5,47869.0,26553.0,239.0,10.033585222502099,0.7556675062972292
31079,61265.0,35.9,57104.0,28359.0,7078.0,11.55308903941892,2.1333550967110098
31081,9215.0,41.9,64210.0,32131.0,468.0,5.078676071622356,1.6277807921866525
31083,3415.0,45.3,49835.0,28919.0,354.0,10.366032210834554,0.527086383601757
31085,893.0,45.7,51726.0,31286.0,99.0,11.08622620380739,0.7838745800671892
31087,2815.0,46.2,49962.0,30037.0,311.0,11.047957371225577,1.3854351687388988
31089,10177.0,42.8,60387.0,31785.0,783.0,7.693819396678785,0.6092168615505552
31091,693.0,53.3,41125.0,27714.0,101.0,14.574314574314576,1.443001443001443
31093,6417.0,43.1,59348.0,27489.0,505.0,7.869721053451768,1.8700327255726976
31095,7144.0,46.5,44510.0,27461.0,790.0,11.058230683090706,0.8118701007838746
31097,5161.0,40.9,54712.0,24072.0,351.0,6.801007556675062,0.6587870567719434
31099,6529.0,39.6,60266.0,31094.0,637.0,9.756471128809926,1.516311839485373
31101,8068.0,49.3,50735.0,29823.0,993.0,12.307882994546356,1.7600396628656416
31103,760.0,45.3,56500.0,28853.0,57.0,7.5,0.0
31105,3633.0,46.3,53403.0,27478.0,388.0,10.679878887971373,3.1654280209193506
31107,8426.0,45.6,52332.0,28409.0,763.0,9.055305008307618,1.5191075243294565
31109,313158.0,33.5,60527.0,32378.0,37502.0,11.975424546075782,1.8377304747124452
31111,35263.0,41.1,59795.0,31567.0,3397.0,9.633326716388282,1.6532909848850068
31113,927.0,38.6,52708.0,24355.0,104.0,11.218985976267529,0.21574973031283712
31115,605.0,53.2,51000.0,27726.0,52.0,8.59504132231405,0.3305785123966942
31117,395.0,54.8,48125.0,30063.0,68.0,17.21518987341772,0.0
31119,35080.0,36.6,53188.0,28179.0,5069.0,14.449828962371724,1.6818700114025085
31121,7798.0,43.6,55649.0,28795.0,915.0,11.733777891767119,1.0900230828417543
31123,4781.0,42.3,46194.0,26951.0,404.0,8.450115038694834,3.534825350345116
31125,3544.0,44.8,49032.0,29454.0,392.0,11.060948081264108,1.664785553047404
31127,6973.0,39.3,51828.0,29574.0,746.0,10.698408145704864,2.0651082747741287
31129,4244.0,49.2,43388.0,30078.0,467.0,11.003770028275213,0.9896324222431668
31131,15949.0,41.4,59167.0,31450.0,1720.0,10.784375195937047,1.2414571446485674
31133,2649.0,50.0,46452.0,27162.0,492.0,18.573046432616078,1.3967534918837297
31135,2901.0,42.9,65543.0,35765.0,144.0,4.963805584281283,0.7238883143743536
31137,9100.0,42.4,59040.0,32864.0,841.0,9.241758241758241,0.3736263736263736
31139,7144.0,41.6,64511.0,32040.0,555.0,7.768756998880179,1.1758118701007838
31141,33174.0,38.4,62305.0,30331.0,2836.0,8.548863567854344,1.6096943389401341
31143,5225.0,45.1,67719.0,30234.0,393.0,7.5215311004784695,2.641148325358852
31145,10768.0,40.7,48808.0,27392.0,1215.0,11.283432392273404,1.838781575037147
31147,7961.0,47.7,47917.0,28309.0,954.0,11.983419168446176,1.6957668634593643
31149,1414.0,46.2,56250.0,36140.0,71.0,5.021216407355022,0.14144271570014144
31151,14270.0,35.5,51502.0,24627.0,2030.0,14.225648213034338,2.04625087596356
31153,181232.0,34.6,82032.0,36058.0,10654.0,5.878652776551603,1.5797430917277302
31155,21165.0,41.2,68682.0,33851.0,1700.0,8.032128514056225,1.2095440585872903
31157,36074.0,39.5,49745.0,27978.0,4769.0,13.220047679769365,2.54754116538227
31159,17171.0,38.0,70389.0,32040.0,1019.0,5.9344243200745455,1.0541028478248209
31161,5231.0,46.7,45371.0,29477.0,886.0,16.937488051997708,0.8793729688396099
31163,3033.0,49.7,50781.0,28448.0,368.0,12.133201450708865,1.6155621496867787
31165,1219.0,44.1,48269.0,28646.0,104.0,8.531583264971289,0.9023789991796556
31167,5957.0,42.1,63986.0,29117.0,366.0,6.144032230988753,0.9568574785966092
31169,5057.0,46.5,51821.0,29632.0,474.0,9.373146134071584,0.8503065058334981
31171,645.0,41.8,59432.0,36572.0,54.0,8.372093023255816,0.6201550387596899
31173,7181.0,27.5,51034.0,20141.0,1813.0,25.24718005848768,5.974098314997912
31175,4206.0,46.2,55324.0,29378.0,388.0,9.224916785544462,0.5706134094151213
31177,20361.0,41.2,71430.0,35145.0,1587.0,7.794312656549286,1.3751780364422181
31179,9332.0,32.0,56456.0,27671.0,983.0,10.533647663951992,1.4894984997856835
31181,3537.0,45.1,46188.0,29969.0,371.0,10.489115069267744,1.0743567995476393
31183,783.0,49.4,51591.0,29037.0,103.0,13.154533844189015,0.0
31185,13745.0,39.9,60298.0,32975.0,1243.0,9.043288468534012,1.3677700982175336
32001,24259.0,39.7,57824.0,28462.0,3119.0,12.857083968836308,2.5186528710993854
32003,2182004.0,37.3,59340.0,30704.0,295030.0,13.521056789996717,3.2397282498107245
32005,48132.0,52.0,66810.0,38814.0,4170.0,8.663674894041389,1.9654284052189808
32007,52297.0,34.1,81232.0,33875.0,6026.0,11.522649482761915,2.455207755703004
32009,969.0,55.4,37375.0,25849.0,86.0,8.875128998968007,1.238390092879257
32011,1859.0,47.7,67105.0,34249.0,148.0,7.9612694997310385,0.0
32013,16828.0,36.0,67756.0,33362.0,2208.0,13.12098882814357,1.788685524126456
32015,5643.0,37.4,88030.0,34000.0,543.0,9.62254120148857,4.111288321814636
32017,5180.0,44.4,58462.0,26432.0,253.0,4.884169884169884,2.8571428571428568
32019,54380.0,43.7,56875.0,27855.0,6293.0,11.57226921662376,3.299006987863185
32021,4460.0,52.9,35806.0,22921.0,871.0,19.52914798206278,4.349775784753363
32023,44380.0,53.1,47300.0,25558.0,7157.0,16.126633618747185,3.4520054078413698
32027,6615.0,42.1,50491.0,19891.0,567.0,8.571428571428571,2.5850340136054424
32029,3988.0,50.9,66292.0,37941.0,324.0,8.124373119358074,1.2537612838515546
32031,456936.0,38.4,64791.0,36071.0,50827.0,11.123439606421908,2.8365022672759426
32033,9679.0,39.8,60827.0,25675.0,1108.0,11.447463580948446,1.312119020559975
33001,60887.0,47.4,69447.0,37430.0,5186.0,8.51741751112717,2.105539770394337
33003,48138.0,52.3,63153.0,37490.0,4272.0,8.87448585317213,1.5746395778802609
33005,76042.0,43.1,64751.0,33946.0,6409.0,8.428237026906183,1.834512506246548
33007,31741.0,48.2,47117.0,27393.0,3675.0,11.57808512649255,2.62121546265083
33009,89777.0,43.2,63389.0,37750.0,7968.0,8.875324414939238,1.5594194504160308
33011,413035.0,40.7,81460.0,40955.0,31468.0,7.6187248054039,2.3155422663938894
33013,149917.0,42.8,75737.0,37367.0,9348.0,6.235450282489643,1.967088455612105
33015,306359.0,44.5,93756.0,47222.0,14096.0,4.601137880721637,1.905933888020264
33017,129124.0,36.9,72960.0,35601.0,11321.0,8.767541278151235,2.151420340138162
33019,43104.0,46.3,61312.0,33042.0,4939.0,11.458333333333336,1.4685412026726057
34001,266105.0,41.7,62110.0,33284.0,34691.0,13.036583303583171,4.404652298904566
34003,930390.0,41.9,101144.0,51214.0,61205.0,6.578424101720784,2.169305345070347
34005,445702.0,41.6,87416.0,43187.0,26671.0,5.984043149907337,3.050019968499132
34007,506738.0,38.8,70451.0,35958.0,61187.0,12.074681590881285,3.500625569821091
34009,93086.0,49.6,67074.0,40389.0,8878.0,9.537417012225252,3.2765399737876804
34011,151906.0,37.6,54149.0,25694.0,23051.0,15.174515818993326,3.21251300146143
34013,795404.0,37.6,61510.0,38722.0,122569.0,15.40965345912266,4.167316231751412
34015,291165.0,40.5,87283.0,39337.0,21340.0,7.329177614067625,2.996582693661669
34017,670046.0,35.3,71189.0,40740.0,100869.0,15.054041065837273,2.9423353023523764
34019,124823.0,46.3,115379.0,57098.0,5474.0,4.385409740192112,2.1206027735273145
34021,367922.0,38.8,81057.0,43086.0,40980.0,11.138230385788292,3.1944270796527525
34023,825920.0,38.6,89533.0,39599.0,67683.0,8.194861487795428,2.679073033707865
34025,621659.0,43.3,99733.0,51700.0,42734.0,6.874186652167827,2.6619095034415974
34027,493379.0,42.8,115527.0,58109.0,23212.0,4.704699632534014,2.3906570810674963
34029,596415.0,42.7,70909.0,36100.0,59463.0,9.97007117527225,2.3549038840404752
34031,503637.0,37.2,69688.0,32064.0,77841.0,15.455774694869518,2.2867660636529883
34033,62990.0,42.1,66842.0,34047.0,7651.0,12.146372440069852,2.9814256231147795
34035,329838.0,41.7,113611.0,55828.0,16762.0,5.081888684748272,2.5451888502840787
34037,141483.0,44.7,94520.0,44728.0,6920.0,4.891046980909367,2.8830318836892066
34039,554033.0,38.7,80198.0,41603.0,52015.0,9.388429931069089,3.084834296874013
34041,105862.0,44.4,81307.0,39802.0,7885.0,7.4483761878672246,3.2721845421397666
35001,677858.0,37.6,53329.0,30734.0,111693.0,16.477344812630374,2.8334842990714866
35003,3526.0,58.1,41910.0,21989.0,571.0,16.19398752127056,2.240499149177538
35005,65144.0,35.7,43359.0,22041.0,12280.0,18.850546481640674,2.2243030824020638
35006,26891.0,37.3,39413.0,20018.0,6660.0,24.766650552229372,5.433044513034099
35007,12168.0,50.2,36302.0,24035.0,2316.0,19.03353057199211,2.5969756738987506
35009,49732.0,31.5,45092.0,23021.0,10186.0,20.481782353414303,2.7728625432317213
35011,2040.0,35.4,31625.0,17376.0,323.0,15.833333333333336,3.627450980392157
35015,57732.0,35.2,65328.0,30246.0,8323.0,14.41661470241807,2.1738377329730483
35017,27669.0,46.4,37843.0,25590.0,6460.0,23.347428530123967,2.804582746033467
35019,4353.0,43.1,24798.0,17420.0,561.0,12.887663680220538,2.182402940500804
35021,441.0,58.5,29375.0,34721.0,63.0,14.285714285714285,0.453514739229025
35023,4297.0,43.1,42526.0,22009.0,1079.0,25.110542238771234,2.9090062834535724
35025,70277.0,31.8,60546.0,25585.0,10698.0,15.222619064558813,2.7832719097286454
35027,19461.0,50.9,46216.0,27454.0,2026.0,10.410564719181954,1.798468732336468
35028,18625.0,42.3,121324.0,60746.0,809.0,4.3436241610738255,1.857718120805369
35029,24083.0,37.1,29360.0,17168.0,6553.0,27.21006519121372,4.231200431839887
35031,72438.0,32.4,33834.0,15931.0,24982.0,34.48742372787763,5.33835832021867
35033,4536.0,55.2,28446.0,19864.0,903.0,19.907407407407412,3.196649029982363
35035,66137.0,35.8,41988.0,23170.0,13816.0,20.889970818150204,2.8955047855209637
35037,8326.0,43.4,29035.0,19784.0,1659.0,19.92553447033389,1.9817439346625032
35039,39159.0,41.3,39952.0,22911.0,9351.0,23.879567915421738,3.074644398478
35041,18888.0,30.0,42702.0,20123.0,4425.0,23.427573062261754,3.9707750952986025
35043,142704.0,40.1,63802.0,29255.0,18049.0,12.647858504316629,3.279515640766902
35045,126515.0,35.4,50518.0,23235.0,26075.0,20.61020432359799,3.758447614907323
35047,27738.0,44.0,30946.0,20762.0,7392.0,26.64936188622107,3.1473069435431538
35049,149293.0,46.3,61200.0,38520.0,18797.0,12.59067739277796,2.006792013021374
35051,11031.0,55.7,29755.0,25344.0,2849.0,25.82721421448645,3.807451726951319
35053,16858.0,39.4,42083.0,18948.0,4824.0,28.61549412741725,1.5897496737454029
35055,32786.0,48.8,38329.0,25646.0,5976.0,18.22729213688769,4.02305862258281
35057,15519.0,43.6,36120.0,20876.0,3590.0,23.13293382305561,2.641922804304401
35059,4133.0,39.8,35884.0,22116.0,670.0,16.210984756835227,1.0162109847568352
35061,76027.0,38.9,48945.0,23675.0,12525.0,16.474410406829154,3.1541426072316407
36001,306968.0,37.8,66252.0,37635.0,34570.0,11.261760183471893,2.4768053999113917
36003,46688.0,39.1,48412.0,24857.0,7047.0,15.09381425633996,2.210418094585332
36005,1435068.0,34.2,40088.0,21778.0,392172.0,27.327764259254607,4.667792745709611
36007,193188.0,39.9,52226.0,28699.0,31945.0,16.535706151520802,2.975857713729632
36009,77121.0,42.0,48703.0,25822.0,12324.0,15.980083245808535,2.5609107765718804
36011,77425.0,42.9,58377.0,30509.0,8812.0,11.381336777526636,2.2408782692928644
36013,128496.0,42.6,46820.0,26165.0,22398.0,17.430892790437056,2.8133171460590214
36015,84895.0,41.3,54940.0,28778.0,11136.0,13.117380293303492,2.6149949938158903
36017,47909.0,44.9,52002.0,27708.0,6368.0,13.291865828967413,2.8595879688576264
36019,80583.0,39.5,56365.0,27761.0,10902.0,13.528908082349876,2.043855403745207
36021,60371.0,48.2,66787.0,38268.0,6777.0,11.225588444783089,2.5492372165443675
36023,47865.0,36.4,56023.0,28229.0,7272.0,15.19272955186462,2.6950799122532123
36025,44995.0,47.9,49544.0,27701.0,7071.0,15.715079453272585,2.1802422491387934
36027,293754.0,42.2,81219.0,40093.0,25065.0,8.53264976817337,2.6157941679092027
36029,919355.0,40.3,58121.0,33598.0,126806.0,13.792930913520891,2.2030662801638106
36031,37459.0,47.7,56763.0,31667.0,3435.0,9.17002589497851,2.4346618970073948
36033,50477.0,39.9,50407.0,25406.0,7981.0,15.811161519107714,2.9082552449630525
36035,53646.0,43.9,50482.0,27443.0,7814.0,14.56585765947135,2.4717593110390337
36037,57808.0,43.1,60524.0,30511.0,6189.0,10.706130639357877,2.2038472183780797
36039,47424.0,45.9,53601.0,28433.0,6167.0,13.003964237516868,1.7628205128205128
36041,4515.0,55.3,58675.0,24851.0,443.0,9.811738648947953,1.4617940199335548
36043,62057.0,44.2,54646.0,27850.0,8307.0,13.386080538859437,2.8908906328053243
36045,112842.0,32.5,52685.0,26194.0,14897.0,13.20164477765371,2.5398344588008013
36047,2589974.0,35.2,60231.0,34173.0,511631.0,19.754290969716298,3.112733950224983
36049,26572.0,42.2,54524.0,26708.0,3540.0,13.322294144211952,2.2617793165738367
36051,63591.0,41.3,59510.0,28701.0,7572.0,11.907345379063075,1.693635891871491
36053,71205.0,41.9,61633.0,30469.0,6459.0,9.070992205603538,1.9984551646654027
36055,743341.0,38.9,60075.0,33840.0,103406.0,13.910977599782605,2.8768761577795385
36057,49302.0,41.0,49462.0,26521.0,9544.0,19.358241044988038,3.125633848525415
36059,1356509.0,41.7,116100.0,51422.0,74291.0,5.476631559392528,2.03795183076559
36061,1631993.0,37.5,86553.0,76592.0,250913.0,15.374637023565665,3.041250789678632
36063,210820.0,43.2,55522.0,30971.0,27857.0,13.213641969452613,2.511621288302817
36065,229959.0,41.0,56027.0,29687.0,33715.0,14.661309189899068,2.1647337134010844
36067,462872.0,39.1,61359.0,34002.0,62610.0,13.526417670543909,2.6767659309701166
36069,109511.0,43.7,64944.0,36835.0,9193.0,8.394590497758216,1.789774543196574
36071,380085.0,37.0,79944.0,34959.0,43142.0,11.350618940500151,2.0774300485417734
36073,40904.0,43.0,52620.0,26298.0,5226.0,12.776256600821435,2.478975161353413
36075,118339.0,40.3,55967.0,28587.0,19213.0,16.235560550621518,3.382654915116741
36077,59972.0,42.3,54028.0,28849.0,8154.0,13.596344960981794,2.8730074034549458
36079,98787.0,44.2,104486.0,47448.0,4847.0,4.906516039559861,2.4871693643900508
36081,2287388.0,39.0,68666.0,31930.0,276447.0,12.085706491421654,2.9353568349576022
36083,159185.0,39.8,68991.0,35903.0,17963.0,11.284354681659705,2.5504915664164343
36085,474893.0,40.1,82783.0,36907.0,54621.0,11.50174881499622,2.166382743060016
36087,324422.0,36.0,93024.0,39286.0,44404.0,13.687111231667394,2.655183680514885
36089,108913.0,39.0,50940.0,25378.0,17328.0,15.909946471036514,3.2181649573512803
36091,228502.0,42.8,84291.0,43065.0,13148.0,5.75399777682471,1.8853226667600285
36093,154859.0,39.7,65499.0,32417.0,17271.0,11.152726028193385,3.304296166189889
36095,31222.0,45.4,57714.0,30397.0,3612.0,11.568765613990136,2.6167446031644355
36097,17920.0,46.4,52327.0,27678.0,2717.0,15.161830357142858,2.7399553571428568
36099,34390.0,42.1,54545.0,28245.0,3825.0,11.122419307938356,1.6632742076184936
36101,96422.0,42.9,53663.0,29886.0,12971.0,13.452324158387091,2.9951670780527264
36103,1483832.0,41.5,101031.0,44465.0,100133.0,6.748270693717347,2.2147385957439925
36105,75116.0,42.8,57426.0,30446.0,10999.0,14.642685979019115,3.5438521753021983
36107,48686.0,44.5,62999.0,31822.0,4899.0,10.0624409481165,3.0378342850100646
36109,102642.0,31.1,60240.0,33075.0,16838.0,16.404590713353212,1.9670310399251767
36111,178665.0,44.0,64304.0,34834.0,23571.0,13.192846948199143,2.6020765119077605
36113,64276.0,46.8,61024.0,35271.0,5997.0,9.330076544900116,2.076980521501026
36115,61616.0,44.2,57258.0,28530.0,6578.0,10.67579849389769,2.3906128278369256
36117,90519.0,43.8,59449.0,31043.0,10371.0,11.457263116030886,2.6602149824898644
36119,968890.0,40.9,96610.0,57049.0,83603.0,8.628740104655844,2.825707768683752
36121,40305.0,42.2,58052.0,27947.0,3933.0,9.75809452921474,2.7018980275400075
36123,25011.0,41.0,56563.0,28270.0,2837.0,11.343009076006556,1.9551397385150533
37001,163324.0,39.1,49688.0,27312.0,25621.0,15.687222943351864,2.6597438220959564
37003,37213.0,43.7,48756.0,26688.0,4870.0,13.086824496815627,2.4615053879020774
37005,11008.0,50.1,37830.0,23267.0,2552.0,23.18313953488372,1.726017441860465
37007,24902.0,40.9,40213.0,21635.0,4499.0,18.06682194201269,3.847080555778653
37009,26863.0,48.3,40962.0,24814.0,4317.0,16.07043144846071,1.7533410266909877
37011,17506.0,45.2,40340.0,21167.0,2123.0,12.127270650062835,1.7822460870558663
37013,47168.0,46.2,45212.0,27504.0,8689.0,18.42138738127544,3.120759837177748
37015,19380.0,45.4,35527.0,22947.0,4181.0,21.573787409700717,4.6388028895768825
37017,33407.0,44.5,36173.0,23440.0,8008.0,23.9710240368785,2.1013560032328558
37019,131815.0,53.8,58236.0,33312.0,15402.0,11.684557903121801,2.4405416682471652
37021,256886.0,42.2,52207.0,32426.0,30542.0,11.889320554642913,1.6602695359030857
37023,89968.0,44.1,44557.0,24481.0,15784.0,17.54401565000889,3.474568735550418
37025,206615.0,37.9,67328.0,32255.0,20920.0,10.125111923142077,2.6377562132468597
37027,81884.0,44.6,44511.0,23869.0,12196.0,14.894240633090716,3.0408871085926434
37029,10551.0,41.0,64572.0,28221.0,969.0,9.183963605345463,3.4404321865226044
37031,69070.0,48.6,57194.0,33722.0,7238.0,10.479223975676847,2.6914724192847834
37033,22684.0,45.7,45733.0,23901.0,3928.0,17.316169987656494,2.402574501851525
37035,157613.0,41.4,52056.0,28224.0,20460.0,12.981162721349127,3.2598833852537545
37037,71338.0,46.7,67031.0,40967.0,7169.0,10.049342566374163,2.0227648658498976
37039,27969.0,51.5,41438.0,23902.0,4593.0,16.421752654724873,2.163109156566198
37041,14097.0,46.0,46519.0,26256.0,2207.0,15.655813293608567,3.3056678725970063
37043,10946.0,52.2,42222.0,28467.0,1513.0,13.822400877032704,1.2515987575369998
37045,97282.0,41.8,42247.0,22589.0,19391.0,19.932772763717853,3.7458111469747744
37047,56068.0,41.9,37628.0,22608.0,12101.0,21.582720981665126,2.4773489334379684
37049,102491.0,37.0,52687.0,29521.0,14773.0,14.413948541823185,3.0080690011805915
37051,332861.0,31.3,46875.0,24936.0,58132.0,17.464346979670193,3.5306028642586544
37053,26363.0,42.8,69964.0,31849.0,2479.0,9.40333042521716,2.1697075446648717
37055,36222.0,46.5,59381.0,34578.0,3230.0,8.917232621059025,2.3162718789685828
37057,165381.0,42.5,49546.0,25988.0,25091.0,15.171633984556873,2.837085275817657
37059,42257.0,45.2,60434.0,31173.0,5835.0,13.808363111437158,1.867146271623636
37061,58967.0,40.5,41764.0,20254.0,12375.0,20.98631437922906,3.634236098156596
37063,311848.0,35.4,60958.0,35398.0,45221.0,14.500974833893435,2.4967291757522894
37065,52648.0,41.7,36866.0,20626.0,12317.0,23.395000759762954,3.7836195107126582
37067,375195.0,38.4,51569.0,30769.0,61366.0,16.355761670597957,2.7201855035381604
37069,66362.0,41.4,55193.0,27294.0,8523.0,12.843193393809711,2.87815315994093
37071,219271.0,40.1,52835.0,27352.0,31210.0,14.233528373565132,3.0920641580509964
37073,11548.0,46.5,50750.0,25846.0,1548.0,13.404918600623484,3.0654658815379285
37075,8509.0,46.2,39571.0,20323.0,1428.0,16.782230579386532,1.6923257727112468
37077,59328.0,42.7,55856.0,27131.0,8031.0,13.53661003236246,2.6766450916936355
37079,21033.0,40.7,39837.0,19168.0,4255.0,20.230114581847573,3.2282603527789666
37081,527868.0,37.1,53261.0,30767.0,80528.0,15.25532898376109,2.8749611645335578
37083,51190.0,43.4,35502.0,21848.0,12864.0,25.129908185192424,3.1158429380738424
37085,132283.0,34.4,53554.0,23767.0,20331.0,15.369321832737391,3.0328916036074176
37087,61053.0,47.6,51659.0,30490.0,8087.0,13.245868343897927,2.021194699687157
37089,114913.0,47.4,55945.0,31564.0,12408.0,10.797733937848632,1.2052596311992552
37091,24012.0,42.2,41028.0,20119.0,4786.0,19.931700816258534,4.043811427619524
37093,53957.0,32.8,48072.0,20991.0,10605.0,19.654539726078173,3.8623348221732123
37095,5213.0,40.9,39663.0,18245.0,1125.0,21.580663725302127,2.6472280836370614
37097,175538.0,40.6,60955.0,33194.0,18982.0,10.813613006870305,2.504870740238581
37099,42938.0,37.7,47252.0,25347.0,7296.0,16.99194186967255,2.3475709162047598
37101,196870.0,38.4,59865.0,27924.0,24414.0,12.401076852745467,2.3761873317417583
37103,9594.0,48.5,38158.0,21928.0,2333.0,24.31728163435481,4.419428809672712
37105,60481.0,38.6,49994.0,24842.0,9565.0,15.81488401316116,3.31839751326863
37107,56756.0,42.7,39402.0,23865.0,12836.0,22.61611107195715,5.178307139333287
37109,82919.0,43.3,57536.0,31771.0,9916.0,11.958658449812468,2.7870572486402394
37111,45227.0,43.9,43646.0,24281.0,7402.0,16.366329847215162,2.4852411170318613
37113,34813.0,50.1,45507.0,28936.0,5323.0,15.290265130841927,2.0021256427196743
37115,21499.0,44.0,45873.0,25956.0,3342.0,15.544909065537931,2.088469231127029
37117,22849.0,46.3,40090.0,23575.0,4463.0,19.53258348286577,5.610748829270428
37119,1074475.0,35.1,66641.0,38819.0,122537.0,11.404360268968565,2.65767002489588
37121,15004.0,47.0,46103.0,25009.0,1886.0,12.569981338309786,1.5195947747267395
37123,27252.0,43.6,44146.0,24636.0,4621.0,16.95655364743872,1.6402465874064291
37125,97294.0,44.3,59963.0,34606.0,10878.0,11.180545562932966,2.1090714740888443
37127,94030.0,41.7,49537.0,27406.0,13944.0,14.829309794746358,3.1255982133361693
37129,227938.0,39.1,54891.0,34288.0,35410.0,15.534926164132353,2.585352157165545
37131,19946.0,49.6,37146.0,22002.0,3941.0,19.758347538353554,2.4716735184999497
37133,195069.0,26.4,50278.0,24413.0,23065.0,11.824021243765024,3.1240227816823785
37135,144836.0,34.8,71723.0,42231.0,18266.0,12.611505426827586,1.8697009030903917
37137,12701.0,52.4,46728.0,29092.0,1509.0,11.880954255570428,2.047082906857728
37139,39514.0,38.6,50558.0,24664.0,5800.0,14.678341853520275,2.9154223819405782
37141,60399.0,42.7,57240.0,29266.0,8334.0,13.798241692743256,3.642444411331313
37143,13430.0,49.8,47162.0,27569.0,2008.0,14.951600893521965,2.9560685033507075
37145,39345.0,43.7,51020.0,27329.0,6237.0,15.852077773541744,3.3854365230651924
37147,178433.0,32.5,47437.0,27155.0,39314.0,22.032919919521614,4.1780388156899235
37149,20557.0,52.7,48787.0,30756.0,1992.0,9.690129882764994,2.1938998881159697
37151,143118.0,41.7,47288.0,24397.0,21457.0,14.992523651811792,2.3148730418256265
