County,Name,Population,Median Age,Household Income,Per Capita Income,Poverty Count,Poverty Rate,Unemployment Rate
139,"Montgomery County, Missouri",11487.0,44.5,46757.0,24682.0,1804.0,15.704709671802908,1.7585096195699486
207,"Stoddard County, Missouri",29377.0,41.4,41062.0,22138.0,5264.0,17.918779997957586,2.4611090308744936
007,"Audrain County, Missouri",25644.0,39.7,44261.0,23024.0,3540.0,13.804398689751988,2.043362969895492
077,"Greene County, Missouri",289756.0,36.0,46086.0,27525.0,45603.0,15.738414390038516,1.9226521625091457
185,"St. Clair County, Missouri",9370.0,50.3,38870.0,22520.0,1544.0,16.47812166488794,1.5261472785485592
197,"Schuyler County, Missouri",4555.0,40.1,42694.0,19862.0,799.0,17.541163556531284,1.690450054884742
029,"Camden County, Missouri",45466.0,51.5,53478.0,28275.0,6599.0,14.514142436106102,2.0520828751154707
099,"Jefferson County, Missouri",223951.0,39.2,65454.0,29999.0,21195.0,9.464123848520435,2.792128635281825
143,"New Madrid County, Missouri",17560.0,42.0,38679.0,21419.0,3809.0,21.691343963553532,2.6082004555808656
173,"Ralls County, Missouri",10234.0,45.0,55377.0,27023.0,1381.0,13.494234903263632,2.3939808481532148
017,"Custer County, Montana",11729.0,41.4,52965.0,30504.0,1304.0,11.11774234802626,1.4067695455708074
075,"Powder River County, Montana",1607.0,53.4,54427.0,32094.0,201.0,12.507778469197262,0.06222775357809583
085,"Roosevelt County, Montana",11175.0,30.2,43194.0,18657.0,3074.0,27.507829977628635,4.697986577181208
051,"Liberty County, Montana",2351.0,46.5,44875.0,43320.0,377.0,16.035729476818375,0.0
083,"Richland County, Montana",11199.0,38.6,67205.0,33109.0,649.0,5.795160282168051,1.241182248415037
101,"Toole County, Montana",4892.0,43.1,50721.0,27528.0,518.0,10.588716271463614,0.919869174161897
019,"Daniels County, Montana",1730.0,49.2,57440.0,35133.0,82.0,4.7398843930635834,0.9248554913294798
045,"Judith Basin County, Montana",1954.0,51.7,43661.0,28811.0,248.0,12.691914022517912,1.586489252814739
023,"Deer Lodge County, Montana",9106.0,48.6,41820.0,26241.0,1726.0,18.954535471117943,1.5154842960685262
055,"McCone County, Montana",1790.0,46.6,49701.0,27912.0,108.0,6.033519553072626,0.39106145251396646
087,"Rosebud County, Montana",9152.0,36.8,57992.0,24922.0,1538.0,16.80506993006993,3.026660839160839
021,"Dawson County, Montana",9017.0,41.0,58596.0,31658.0,945.0,10.480204058999668,0.9537540201840967
007,"Broadwater County, Montana",5945.0,47.3,60594.0,31631.0,502.0,8.444070647603027,4.222035323801514
071,"Phillips County, Montana",4077.0,49.0,46212.0,25605.0,497.0,12.190336031395635,3.3112582781456954
009,"Blaine County, Nebraska",477.0,53.2,51094.0,25097.0,62.0,12.9979035639413,0.0
049,"Deuel County, Nebraska",1831.0,48.7,47287.0,26351.0,159.0,8.683779355543418,2.5122883670125615
113,"Logan County, Nebraska",927.0,38.6,52708.0,24355.0,104.0,11.218985976267529,0.21574973031283712
169,"Thayer County, Nebraska",5057.0,46.5,51821.0,29632.0,474.0,9.373146134071584,0.8503065058334981
001,"Adams County, Nebraska",31587.0,37.7,53023.0,28729.0,3750.0,11.87197264697502,1.275841327128249
011,"Boone County, Nebraska",5279.0,44.8,54979.0,33027.0,302.0,5.7207804508429625,0.9282060996400834
099,"St. Martin Parish, Louisiana",53732.0,37.7,48656.0,24997.0,9986.0,18.584828407652797,3.5751507481575224
115,"Vernon Parish, Louisiana",49646.0,30.4,49141.0,24554.0,8166.0,16.448455061837812,3.0878620634089353
127,"Winn Parish, Louisiana",14313.0,41.1,38353.0,22107.0,2318.0,16.19506742122546,1.8514637043247397
033,"East Baton Rouge Parish, Louisiana",443763.0,34.0,54948.0,32431.0,78365.0,17.65920096988708,3.3263250879410857
085,"Sabine Parish, Louisiana",23991.0,41.1,40336.0,22687.0,4384.0,18.27351923638031,3.597182276687091
003,"Allen Parish, Louisiana",25618.0,38.2,46446.0,20964.0,3056.0,11.92911234288391,3.7200405964556174
065,"Madison Parish, Louisiana",11306.0,35.2,30350.0,16671.0,3408.0,30.14328675039802,2.8922695913674157
053,"Jefferson Davis Parish, Louisiana",31441.0,37.8,42105.0,25474.0,5897.0,18.755764765751724,3.4509080499984095
093,"St. James Parish, Louisiana",21308.0,39.2,51603.0,26739.0,3597.0,16.880983668105877,2.7501407921907264
043,"Grant Parish, Louisiana",22340.0,38.1,42505.0,18801.0,3595.0,16.092211280214862,1.6875559534467324
125,"West Feliciana Parish, Louisiana",15428.0,41.4,59637.0,26945.0,1447.0,9.379051075965776,3.5130930775213898
051,"Jefferson Parish, Louisiana",434850.0,39.4,54032.0,30374.0,66701.0,15.338852477865931,2.7216281476371162
099,"Monroe County, Alabama",21270.0,43.3,30441.0,20527.0,5869.0,27.59285378467325,5.510108133521392
079,"Lawrence County, Alabama",33058.0,42.4,44886.0,23450.0,5906.0,17.865569604936777,2.0932905801923893
081,"Lee County, Alabama",161152.0,31.9,51463.0,27860.0,30423.0,18.878450158856236,2.531150714853058
093,"Marion County, Alabama",29866.0,44.3,35930.0,21311.0,5137.0,17.200160717873167,2.2902296926270678
107,"Pickens County, Alabama",20243.0,42.2,39848.0,23024.0,4204.0,20.76767277577434,3.9618633601738873
119,"Sumter County, Alabama",12797.0,35.6,24320.0,16799.0,3782.0,29.55380167226694,3.6102211455809954
073,"Jefferson County, Alabama",659680.0,37.7,53901.0,32098.0,103417.0,15.67684331797235,3.1995816153286443
023,"Choctaw County, Alabama",12925.0,46.3,35892.0,22308.0,2968.0,22.963249516441007,2.769825918762089
059,"Franklin County, Alabama",31466.0,38.6,43514.0,21641.0,6007.0,19.090446831500667,2.037119430496409
091,"Marengo County, Alabama",19321.0,42.2,33241.0,25635.0,4174.0,21.603436675120335,3.0381450235495056
113,"Russell County, Alabama",57952.0,36.3,42443.0,23470.0,11775.0,20.318539480949752,2.8040447266703477
019,"Cherokee County, Alabama",25903.0,46.5,41919.0,24301.0,3560.0,13.743581824499092,1.787437748523337
039,"Covington County, Alabama",37200.0,43.3,42189.0,23687.0,6756.0,18.161290322580644,3.6344086021505375
041,"Crenshaw County, Alabama",13844.0,41.7,43163.0,24563.0,2065.0,14.916209188095927,1.4518925166136956
047,"Dallas County, Alabama",39149.0,39.6,33845.0,19612.0,11204.0,28.618866382283073,4.551840404608036
077,"Lauderdale County, Alabama",92556.0,41.0,48094.0,28033.0,13175.0,14.234625524007088,2.153290980595531
085,"Lowndes County, Alabama",10079.0,42.0,30036.0,20209.0,2664.0,26.431193570790754,3.740450441512055
087,"Macon County, Alabama",18708.0,38.6,33370.0,20419.0,3995.0,21.354500748342954,4.8268120590121875
083,"Limestone County, Alabama",94727.0,39.7,59686.0,28411.0,12436.0,13.128252768482058,2.8471291184139687
117,"Shelby County, Alabama",213432.0,39.3,77799.0,38549.0,15742.0,7.375651261291653,1.8802241463323213
133,"Winston County, Alabama",23784.0,45.2,35788.0,22952.0,4127.0,17.352001345442314,3.0146316851664983
003,"Baldwin County, Alabama",212830.0,43.0,58320.0,32626.0,21704.0,10.197810459051825,1.9856223276793685
051,"Elmore County, Alabama",81144.0,38.7,60891.0,29052.0,8820.0,10.869565217391305,2.035886818495514
071,"Jackson County, Alabama",51852.0,43.1,41769.0,22596.0,9536.0,18.39080459770115,2.1233510761397825
121,"Talladega County, Alabama",80387.0,41.3,41325.0,23305.0,14653.0,18.22807170313608,3.59884060855611
129,"Washington County, Alabama",16541.0,43.7,41370.0,26752.0,3451.0,20.863309352517987,2.6419200773834715
027,"Clay County, Alabama",13337.0,43.3,40845.0,23519.0,2342.0,17.560170952987928,2.369348429181975
103,"Morgan County, Alabama",119213.0,40.6,52156.0,27367.0,17126.0,14.365882915453852,2.330282771174285
109,"Pike County, Alabama",33333.0,31.2,37446.0,22453.0,7701.0,23.103231032310322,2.745027450274503
033,"Colbert County, Alabama",54771.0,42.4,48065.0,25536.0,8390.0,15.318325391174161,1.8969892826495773
045,"Dale County, Alabama",49277.0,37.3,47214.0,24645.0,8424.0,17.095196541997282,3.165777137406904
065,"Hale County, Alabama",14809.0,40.5,34046.0,21191.0,3522.0,23.782834762644338,4.402728070767776
049,"DeKalb County, Alabama",71310.0,39.5,40440.0,21907.0,14833.0,20.80072921048941,1.709437666526434
053,"Escambia County, Alabama",37057.0,40.0,36275.0,19028.0,7551.0,20.376716949564184,4.261003319210945
111,"Randolph County, Alabama",22647.0,43.4,43395.0,24721.0,3748.0,16.549653375723054,1.6779264361725614
097,"Mobile County, Alabama",414114.0,37.9,47583.0,25861.0,76275.0,18.418841188658195,2.609909348633468
105,"Perry County, Alabama",9293.0,36.9,23447.0,15055.0,2612.0,28.107177445389002,3.120628430001076
029,"Cleburne County, Alabama",14916.0,43.1,44741.0,23142.0,2531.0,16.968356127648164,2.420219898096004
035,"Conecuh County, Alabama",12394.0,44.8,37837.0,19769.0,2161.0,17.43585605938357,3.4774891076327257
005,"Barbour County, Alabama",25361.0,40.4,32525.0,18473.0,6875.0,27.108552501872953,3.3476597925949294
007,"Bibb County, Alabama",22493.0,40.9,47542.0,20778.0,3740.0,16.627395189614546,2.9298003823411727
015,"Calhoun County, Alabama",114618.0,39.6,47255.0,25345.0,19969.0,17.422219895653388,3.6730705473834826
025,"Clarke County, Alabama",24128.0,42.5,37404.0,22225.0,5484.0,22.728779840848805,4.476127320954907
057,"Fayette County, Alabama",16494.0,43.7,39856.0,22483.0,3146.0,19.07360252212926,2.6009457984721718
149,"Rock County, Nebraska",1414.0,46.2,56250.0,36140.0,71.0,5.021216407355022,0.14144271570014144
163,"Sherman County, Nebraska",3033.0,49.7,50781.0,28448.0,368.0,12.133201450708869,1.6155621496867787
011,"Beauregard Parish, Louisiana",37043.0,37.4,53209.0,26331.0,5668.0,15.30113651702076,3.6120184650271305
013,"Bienville Parish, Louisiana",13564.0,41.9,30272.0,21491.0,3759.0,27.713063992922443,1.5703332350339132
015,"Bossier Parish, Louisiana",126499.0,35.3,54268.0,28766.0,21234.0,16.785903445877043,2.209503632439782
023,"Cameron Parish, Louisiana",6930.0,44.1,53423.0,28358.0,683.0,9.855699855699855,2.2222222222222223
037,"East Feliciana Parish, Louisiana",19371.0,42.9,51803.0,23612.0,2779.0,14.346187600020649,1.9875070982396366
095,"St. John the Baptist Parish, Louisiana",43242.0,36.8,57429.0,25968.0,7413.0,17.143055362841682,3.131215022431895
075,"Plaquemines Parish, Louisiana",23338.0,36.5,57204.0,29258.0,4188.0,17.944982432085013,1.6839489245008141
073,"Ouachita Parish, Louisiana",155494.0,35.7,41121.0,24361.0,36766.0,23.6446422369995,2.699139516637298
117,"Washington Parish, Louisiana",46435.0,39.4,37570.0,20177.0,10840.0,23.344459997846453,4.083126951652848
097,"St. Landry Parish, Louisiana",83172.0,36.7,36403.0,21162.0,21355.0,25.675708171019092,2.3577646323281876
001,"Acadia Parish, Louisiana",62457.0,36.7,43396.0,23122.0,14822.0,23.731527290776054,3.578461981843508
101,"St. Mary Parish, Louisiana",50968.0,39.0,40485.0,22839.0,9890.0,19.404332129963898,3.5865641186626904
103,"St. Tammany Parish, Louisiana",255155.0,40.2,68905.0,34658.0,28957.0,11.34878799161294,2.6862103427328488
111,"Union Parish, Louisiana",22353.0,42.1,44100.0,24030.0,3762.0,16.829955710642867,1.8207846821455733
017,"Caddo Parish, Louisiana",245831.0,37.7,41797.0,26545.0,56184.0,22.854725400783465,3.0447746622679808
005,"Ascension Parish, Louisiana",123114.0,35.7,80527.0,34168.0,12959.0,10.526016537518073,2.9005637051838136
055,"Lafayette Parish, Louisiana",241973.0,35.2,56999.0,31892.0,40979.0,16.935360556756333,2.604836076752365
045,"Iberia Parish, Louisiana",71887.0,36.5,46861.0,23290.0,15669.0,21.796708723413136,4.310932435628138
061,"Lincoln Parish, Louisiana",47246.0,28.3,35467.0,22863.0,13350.0,28.256360326800152,2.12716420437709
091,"St. Helena Parish, Louisiana",10297.0,39.4,43886.0,24380.0,1861.0,18.07322521122657,7.5653102845488975
119,"Webster Parish, Louisiana",39242.0,41.4,28951.0,18962.0,11416.0,29.091279751286887,2.030987207583711
031,"De Soto Parish, Louisiana",27289.0,39.3,46006.0,26767.0,5942.0,21.77434130968522,4.719850489208106
047,"Iberville Parish, Louisiana",32822.0,38.4,50161.0,23751.0,5381.0,16.394491499603923,3.378831271708001
063,"Livingston Parish, Louisiana",138928.0,36.6,63389.0,29354.0,17099.0,12.307814119543936,2.037026373373258
067,"Morehouse Parish, Louisiana",25610.0,39.9,32929.0,18494.0,7013.0,27.383834439672004,2.2139789144865287
071,"Orleans Parish, Louisiana",390845.0,36.8,41604.0,31385.0,89340.0,22.85816628075068,3.999539459376479
109,"Terrebonne Parish, Louisiana",112054.0,35.8,48747.0,25924.0,22720.0,20.275938386849198,2.8040052117728953
019,"Calcasieu Parish, Louisiana",201619.0,36.1,51148.0,28778.0,34263.0,16.99393410343271,2.647071952544155
027,"Claiborne Parish, Louisiana",15985.0,42.0,26776.0,16770.0,4625.0,28.933375039099154,2.133249921801689
009,"Avoyelles Parish, Louisiana",40669.0,38.2,38565.0,22017.0,8988.0,22.100371290171875,2.49329956477907
049,"Jackson Parish, Louisiana",15879.0,40.9,39139.0,21594.0,3333.0,20.98998677498583,1.7129542162604698
077,"Pointe Coupee Parish, Louisiana",22016.0,43.1,41480.0,28180.0,4538.0,20.612281976744185,3.370276162790698
089,"St. Charles Parish, Louisiana",52773.0,37.9,69019.0,32935.0,5854.0,11.092793663426374,2.7210884353741496
057,"Lafourche Parish, Louisiana",98108.0,37.8,55506.0,28683.0,14899.0,15.18632527418763,2.923309006401109
107,"Tensas Parish, Louisiana",4561.0,43.4,27500.0,15912.0,1578.0,34.59767594825696,5.700504275378207
059,"LaSalle Parish, Louisiana",14936.0,38.8,42104.0,21654.0,2704.0,18.10391001606856,2.1089983931440814
015,"Lincoln County, Maine",34201.0,51.0,57720.0,33595.0,4140.0,12.104909213180902,1.9005292242916874
027,"Waldo County, Maine",39539.0,46.2,51931.0,29674.0,5214.0,13.186979943852904,2.761830091808088
021,"Piscataquis County, Maine",16836.0,51.5,40890.0,24074.0,3040.0,18.05654549774293,2.548111190306486
003,"Aroostook County, Maine",67809.0,48.0,41123.0,25477.0,10549.0,15.556931970682358,2.2799333421817165
029,"Washington County, Maine",31491.0,48.1,41347.0,25157.0,5756.0,18.278238226794958,3.026261471531549
013,"Knox County, Maine",39759.0,48.4,57751.0,33126.0,3763.0,9.464523755627656,1.6197590482658015
023,"Sagadahoc County, Maine",35452.0,46.9,63694.0,34675.0,3388.0,9.556583549588176,1.2947083380345255
011,"Kennebec County, Maine",121753.0,44.4,55365.0,30685.0,15117.0,12.416121163338891,2.0303401148226325
007,"Franklin County, Maine",29982.0,46.3,51422.0,27252.0,3308.0,11.033286638649857,2.971783069841905
009,"Hancock County, Maine",54601.0,48.8,57178.0,34361.0,5748.0,10.527279720151645,2.1116829362099594
510,"Baltimore city, Maryland",609032.0,35.4,50379.0,31271.0,124436.0,20.431767132104717,4.169074859777483
039,"Somerset County, Maryland",25729.0,36.2,37803.0,18772.0,4244.0,16.495005635664036,3.1015585526060088
025,"Harford County, Maryland",252222.0,40.9,89147.0,41147.0,17956.0,7.119125215088295,2.271015216753495
001,"Allegany County, Maryland",71445.0,41.7,45893.0,23607.0,10477.0,14.664427181748199,3.1646721254111556
093,"Howard County, Nebraska",6417.0,43.1,59348.0,27489.0,505.0,7.8697210534517685,1.8700327255726976
073,"Gosper County, Nebraska",2013.0,53.4,64053.0,37565.0,107.0,5.315449577744659,1.092896174863388
153,"Sarpy County, Nebraska",181232.0,34.6,82032.0,36058.0,10654.0,5.878652776551602,1.5797430917277302
015,"Boyd County, Nebraska",1937.0,54.3,47778.0,29871.0,172.0,8.879710893133712,0.7227671657201858
059,"Fillmore County, Nebraska",5547.0,47.0,60313.0,34483.0,469.0,8.455020731927167,1.0275824770146025
091,"Hooker County, Nebraska",693.0,53.3,41125.0,27714.0,101.0,14.574314574314574,1.443001443001443
159,"Seward County, Nebraska",17171.0,38.0,70389.0,32040.0,1019.0,5.934424320074545,1.0541028478248209
181,"Webster County, Nebraska",3537.0,45.1,46188.0,29969.0,371.0,10.489115069267742,1.0743567995476393
023,"Butler County, Nebraska",8029.0,43.3,58979.0,30095.0,563.0,7.012081205629593,0.9839332419977581
005,"Arthur County, Nebraska",427.0,45.5,42813.0,25906.0,57.0,13.348946135831381,0.234192037470726
067,"Gage County, Nebraska",21594.0,43.8,53110.0,29565.0,2251.0,10.42419190515884,1.787533574140965
099,"Kearney County, Nebraska",6529.0,39.6,60266.0,31094.0,637.0,9.756471128809926,1.516311839485373
119,"Madison County, Nebraska",35080.0,36.6,53188.0,28179.0,5069.0,14.449828962371722,1.6818700114025085
137,"Phelps County, Nebraska",9100.0,42.4,59040.0,32864.0,841.0,9.241758241758241,0.37362637362637363
179,"Wayne County, Nebraska",9332.0,32.0,56456.0,27671.0,983.0,10.533647663951992,1.4894984997856837
107,"Knox County, Nebraska",8426.0,45.6,52332.0,28409.0,763.0,9.05530500830762,1.5191075243294565
121,"Merrick County, Nebraska",7798.0,43.6,55649.0,28795.0,915.0,11.73377789176712,1.0900230828417543
133,"Pawnee County, Nebraska",2649.0,50.0,46452.0,27162.0,492.0,18.57304643261608,1.3967534918837297
183,"Wheeler County, Nebraska",783.0,49.4,51591.0,29037.0,103.0,13.154533844189016,0.0
015,"Lander County, Nevada",5643.0,37.4,88030.0,34000.0,543.0,9.62254120148857,4.111288321814637
009,"Esmeralda County, Nevada",969.0,55.4,37375.0,25849.0,86.0,8.875128998968009,1.238390092879257
021,"Mineral County, Nevada",4460.0,52.9,35806.0,22921.0,871.0,19.52914798206278,4.349775784753363
017,"Lincoln County, Nevada",5180.0,44.4,58462.0,26432.0,253.0,4.884169884169884,2.857142857142857
031,"Washoe County, Nevada",456936.0,38.4,64791.0,36071.0,50827.0,11.123439606421906,2.8365022672759426
510,"Carson City, Nevada",54773.0,42.4,55718.0,31549.0,5960.0,10.881273620214339,2.504883793109744
013,"Merrimack County, New Hampshire",149917.0,42.8,75737.0,37367.0,9348.0,6.235450282489644,1.9670884556121053
001,"Belknap County, New Hampshire",60887.0,47.4,69447.0,37430.0,5186.0,8.51741751112717,2.105539770394337
017,"Strafford County, New Hampshire",129124.0,36.9,72960.0,35601.0,11321.0,8.767541278151235,2.151420340138162
025,"Monmouth County, New Jersey",621659.0,43.3,99733.0,51700.0,42734.0,6.874186652167828,2.6619095034415974
037,"Sussex County, New Jersey",141483.0,44.7,94520.0,44728.0,6920.0,4.891046980909367,2.8830318836892066
013,"Essex County, New Jersey",795404.0,37.6,61510.0,38722.0,122569.0,15.40965345912266,4.167316231751412
015,"Gloucester County, New Jersey",291165.0,40.5,87283.0,39337.0,21340.0,7.329177614067625,2.9965826936616695
031,"Passaic County, New Jersey",503637.0,37.2,69688.0,32064.0,77841.0,15.455774694869518,2.2867660636529883
003,"Bergen County, New Jersey",930390.0,41.9,101144.0,51214.0,61205.0,6.578424101720784,2.169305345070347
041,"Warren County, New Jersey",105862.0,44.4,81307.0,39802.0,7885.0,7.448376187867224,3.272184542139767
005,"Burlington County, New Jersey",445702.0,41.6,87416.0,43187.0,26671.0,5.984043149907337,3.050019968499132
029,"Luna County, New Mexico",24083.0,37.1,29360.0,17168.0,6553.0,27.21006519121372,4.231200431839887
055,"Taos County, New Mexico",32786.0,48.8,38329.0,25646.0,5976.0,18.227292136887694,4.02305862258281
007,"Colfax County, New Mexico",12168.0,50.2,36302.0,24035.0,2316.0,19.03353057199211,2.5969756738987506
021,"Harding County, New Mexico",441.0,58.5,29375.0,34721.0,63.0,14.285714285714286,0.45351473922902497
037,"Quay County, New Mexico",8326.0,43.4,29035.0,19784.0,1659.0,19.925534470333893,1.981743934662503
103,"Noxubee County, Mississippi",10700.0,37.0,33784.0,18525.0,3406.0,31.83177570093458,4.700934579439252
137,"Tate County, Mississippi",28404.0,38.2,51030.0,23340.0,4775.0,16.811012533445993,2.7425714688072103
107,"Panola County, Mississippi",34190.0,38.3,38304.0,19892.0,6877.0,20.11406844106464,2.7727405674173733
161,"Yalobusha County, Mississippi",12367.0,42.5,41464.0,20690.0,2234.0,18.064203121209673,2.3853804479663623
189,"Winnebago County, Iowa",10534.0,41.8,49870.0,28342.0,884.0,8.391873932029618,1.8226694513005506
165,"Shelby County, Iowa",11606.0,46.4,58000.0,32703.0,908.0,7.823539548509392,1.1718076856798207
007,"Appanoose County, Iowa",12452.0,45.7,40167.0,26012.0,2170.0,17.42691937038227,2.9392868615483456
095,"Iowa County, Iowa",16189.0,41.7,61443.0,33755.0,1388.0,8.573722898264254,1.5874976836123293
145,"Page County, Iowa",15268.0,44.1,51867.0,27390.0,1619.0,10.603877390620907,2.226879748493581
191,"Winneshiek County, Iowa",20262.0,41.5,65263.0,32075.0,1480.0,7.304313493238575,1.1598065343993682
155,"Pottawattamie County, Iowa",93393.0,39.7,60065.0,30318.0,9765.0,10.455815746362147,1.9733813026672236
127,"Marshall County, Iowa",39964.0,38.7,56437.0,27196.0,4651.0,11.637974176759084,2.50725653087779
015,"Boone County, Iowa",26370.0,41.8,64000.0,32889.0,1973.0,7.481987106560485,1.520667425104285
021,"Buena Vista County, Iowa",20058.0,35.0,57125.0,26526.0,2462.0,12.274404227739556,2.7570046864094127
089,"Howard County, Iowa",9226.0,41.5,55060.0,29032.0,810.0,8.779536093648385,1.268155213526989
077,"Guthrie County, Iowa",10669.0,45.5,61161.0,31128.0,914.0,8.566875995875902,1.5465366950979473
091,"Humboldt County, Iowa",9554.0,42.9,54575.0,30480.0,1225.0,12.821854720535901,2.0619635754657737
121,"Madison County, Iowa",16012.0,40.7,66316.0,35470.0,795.0,4.965026230327255,1.4988758431176616
061,"Guaynabo Municipio, Puerto Rico",86937.0,44.2,35928.0,24887.0,21916.0,25.2090594338429,4.290463208990419
053,"Fajardo Municipio, Puerto Rico",31111.0,41.8,19430.0,12846.0,13535.0,43.50551251968757,11.446112307543956
007,"Aguas Buenas Municipio, Puerto Rico",25748.0,42.2,19279.0,11097.0,11941.0,46.37641758583191,4.501320490911915
065,"Hatillo Municipio, Puerto Rico",39950.0,42.1,17715.0,11144.0,18072.0,45.23654568210263,2.2653316645807258
133,"Santa Isabel Municipio, Puerto Rico",21757.0,38.8,19827.0,11596.0,9867.0,45.350921542492074,2.79450291860091
097,"Mayagüez Municipio, Puerto Rico",75232.0,41.4,14236.0,10994.0,39987.0,53.15158443215653,8.76355806039983
119,"Río Grande Municipio, Puerto Rico",49613.0,41.2,22669.0,11341.0,19352.0,39.00590571019693,9.614415576562594
011,"Añasco Municipio, Puerto Rico",26934.0,42.6,19919.0,10603.0,12308.0,45.69688869087399,3.820449988861662
033,"Cataño Municipio, Puerto Rico",24271.0,40.3,17448.0,12796.0,11785.0,48.555889744963125,8.339170203123068
055,"Guánica Municipio, Puerto Rico",16293.0,42.5,12995.0,7293.0,10317.0,63.321671883631005,8.433069416313755
087,"Loíza Municipio, Puerto Rico",25778.0,40.2,17852.0,9335.0,12415.0,48.16122274807976,9.92319031732485
085,"Las Piedras Municipio, Puerto Rico",37499.0,40.0,21667.0,11475.0,15679.0,41.8117816475106,4.840129070108536
145,"Vega Baja Municipio, Puerto Rico",52192.0,41.5,19617.0,11116.0,23486.0,44.99923359901901,6.029659717964439
073,"Lafayette County, Arkansas",6800.0,47.0,32397.0,25876.0,1721.0,25.308823529411764,2.1029411764705883
107,"Phillips County, Arkansas",18606.0,38.9,29320.0,18651.0,6362.0,34.19327098785338,4.283564441577986
149,"Yell County, Arkansas",21464.0,40.3,43923.0,22015.0,3523.0,16.413529631010064,1.840290719344018
011,"Bradley County, Arkansas",10874.0,40.6,43184.0,22945.0,2211.0,20.332904175096562,3.0807430568328122
113,"Polk County, Arkansas",20094.0,43.9,37974.0,23103.0,4747.0,23.623967353438836,3.682691350651936
103,"Ouachita County, Arkansas",23830.0,43.0,35425.0,21562.0,5428.0,22.77801091061687,3.3655056651279898
081,"Little River County, Arkansas",12347.0,42.9,45113.0,25759.0,1952.0,15.809508382603061,4.405928565643476
091,"Miller County, Arkansas",43572.0,39.5,43371.0,23729.0,8456.0,19.4069585972643,3.077664555218948
145,"White County, Arkansas",78762.0,36.9,44029.0,23702.0,11742.0,14.908204464081663,2.4847007440136104
033,"Lake County, California",64195.0,45.6,47040.0,27362.0,11753.0,18.308279461017214,3.6248929044318094
115,"Yuba County, California",76360.0,32.8,58054.0,25583.0,11572.0,15.154531168150864,3.008119434258774
035,"Lassen County, California",30818.0,36.6,56352.0,22134.0,2830.0,9.182945032124083,1.9404244272827569
097,"Sonoma County, California",499772.0,42.1,81018.0,42178.0,45418.0,9.08774401126914,2.332663694644758
025,"Imperial County, California",180701.0,32.4,47622.0,18018.0,41100.0,22.744755148006927,5.491945257635542
001,"Alameda County, California",1656754.0,37.6,99406.0,47314.0,161581.0,9.752866146694078,2.5184789051361878
055,"Napa County, California",139623.0,41.3,88596.0,45195.0,10614.0,7.601899400528566,2.385710090744362
091,"Sierra County, California",3040.0,54.8,52148.0,33747.0,291.0,9.572368421052632,2.335526315789474
113,"Yolo County, California",217352.0,31.0,70228.0,34515.0,39919.0,18.366060583753544,3.0190658471051566
057,"Nevada County, California",99244.0,50.5,66096.0,39233.0,10844.0,10.926605134819233,2.1492483172786265
045,"Mendocino County, California",87224.0,43.1,51416.0,29035.0,15251.0,17.48486655049069,4.0940566816472534
037,"Los Angeles County, California",10081570.0,36.5,68044.0,34156.0,1480446.0,14.684677088985149,3.168504508722352
085,"Santa Clara County, California",1927470.0,37.1,124055.0,56248.0,142534.0,7.394875147213705,2.315729946510192
093,"Siskiyou County, California",43468.0,47.8,45241.0,28615.0,8102.0,18.638998803717676,2.9193889757982885
015,"Del Norte County, California",27495.0,39.5,45283.0,23674.0,4760.0,17.312238588834333,2.7314057101291143
015,"Chaffee County, Colorado",19557.0,49.2,55771.0,29827.0,1776.0,9.081147415247738,1.4879582758091732
045,"Garfield County, Colorado",59055.0,36.5,75937.0,33393.0,5009.0,8.481923630513927,2.48751164168995
059,"Jefferson County, Colorado",574798.0,40.3,82986.0,44119.0,40118.0,6.979495405342399,2.0739459775434153
103,"Rio Blanco County, Colorado",6384.0,36.9,54357.0,26487.0,637.0,9.978070175438596,2.756892230576441
021,"Conejos County, Colorado",8128.0,38.8,36084.0,20640.0,1756.0,21.60433070866142,4.355314960629921
001,"Adams County, Colorado",504108.0,33.8,71202.0,30313.0,54159.0,10.743531148087314,2.165607369849318
037,"Eagle County, Colorado",54681.0,37.0,84790.0,44391.0,4354.0,7.962546405515627,1.183226349188932
081,"Moffat County, Colorado",13127.0,36.6,57229.0,29100.0,2206.0,16.805058276834007,2.1482440770930142
017,"Cheyenne County, Colorado",2026.0,39.4,53977.0,29081.0,203.0,10.01974333662389,3.3563672260612045
101,"Montgomery County, Alabama",226941.0,36.4,50124.0,29071.0,42442.0,18.701777113875412,3.1369386756910385
095,"Marshall County, Alabama",95643.0,38.8,45983.0,24453.0,19147.0,20.019238208755475,1.828675386593896
009,"Blount County, Alabama",57681.0,40.7,49358.0,24747.0,7739.0,13.416896378356824,1.3227926006830673
067,"Henry County, Alabama",17133.0,44.4,50017.0,25276.0,2316.0,13.517772719313605,2.527286523084107
089,"Madison County, Alabama",362276.0,38.5,65449.0,36620.0,44038.0,12.155925316609435,2.577592774569665
001,"Autauga County, Alabama",55380.0,38.2,58731.0,29819.0,8340.0,15.059588299024918,1.6901408450704225
123,"Tallapoosa County, Alabama",40541.0,44.7,45828.0,25217.0,7546.0,18.613255716435212,4.084753706124664
061,"Geneva County, Alabama",26417.0,43.2,41732.0,21711.0,5743.0,21.73978877238142,2.2296248627777566
